#Chabrier 2019 EOS table for H and He mixture with Y = 0.2423 and X = 1 - Y. Nonideal effects from Howard 2023 are also accounted for 
T[K]	P[dyne_cm-2]	rho[g_cm-3]
5623.413251903491	8912.509381337459	2.3462277017584898e-08
5623.413251903491	10000.0	2.6325668799728358e-08
5623.413251903491	11220.18454301963	2.9538515686615765e-08
5623.413251903491	12589.25411794166	3.314352286210149e-08
5623.413251903491	14125.375446227554	3.718843678327388e-08
5623.413251903491	15848.93192461114	4.172700156489371e-08
5623.413251903491	17782.79410038923	4.681946352518085e-08
5623.413251903491	19952.62314968879	5.2533421585457463e-08
5623.413251903491	22387.211385683375	5.894472459920923e-08
5623.413251903491	25118.864315095823	6.613988763017201e-08
5623.413251903491	28183.82931264455	7.4211628602247e-08
5623.413251903491	31622.776601683792	8.326859125485772e-08
5623.413251903491	35481.33892335753	9.343287807606832e-08
5623.413251903491	39810.71705534969	1.048378815198384e-07
5623.413251903491	44668.359215096345	1.1763484937209064e-07
5623.413251903491	50118.72336272725	1.31991284537439e-07
5623.413251903491	56234.13251903491	1.4810587085712216e-07
5623.413251903491	63095.7344480193	1.6618460278311898e-07
5623.413251903491	70794.57843841374	1.8647411175574123e-07
5623.413251903491	79432.82347242822	2.092404113977288e-07
5623.413251903491	89125.0938133746	2.347866118484348e-07
5623.413251903491	100000.00000000001	2.6345691418404896e-07
5623.413251903491	112201.8454301963	2.9562871664827196e-07
5623.413251903491	125892.54117941661	3.3172857979821156e-07
5623.413251903491	141253.75446227554	3.722452462819177e-07
5623.413251903491	158489.3192461114	4.177194379220636e-07
5623.413251903491	177827.94100389228	4.6874803798083354e-07
5623.413251903491	199526.23149688786	5.260224020619714e-07
5623.413251903491	223872.1138568338	5.903074581251309e-07
5623.413251903491	251188.64315095823	6.624628870519107e-07
5623.413251903491	281838.2931264455	7.43452696785332e-07
5623.413251903491	316227.76601683797	8.34363173771506e-07
5623.413251903491	354813.3892335753	9.364102627798705e-07
5623.413251903491	398107.1705534969	1.0509830345290263e-06
5623.413251903491	446683.5921509635	1.1795992714430924e-06
5623.413251903491	501187.23362727254	1.32403979729921e-06
5623.413251903491	562341.325190349	1.4861959768238967e-06
5623.413251903491	630957.344480193	1.6683238898667325e-06
5623.413251903491	707945.7843841374	1.8728442167531584e-06
5623.413251903491	794328.2347242822	2.1025783127993726e-06
5623.413251903491	891250.9381337459	2.360639650436025e-06
5623.413251903491	1000000.0	2.6506000344756556e-06
5623.413251903491	1122018.454301963	2.9764300426684927e-06
5623.413251903491	1258925.4117941675	3.3425978589720983e-06
5623.413251903491	1412537.544622754	3.7542054890202465e-06
5623.413251903491	1584893.1924611141	4.216961674036104e-06
5623.413251903491	1778279.4100389227	4.737447825857099e-06
5623.413251903491	1995262.3149688789	5.322864283339724e-06
5623.413251903491	2238721.13856834	5.981512091199836e-06
5623.413251903491	2511886.4315095795	6.72280374875475e-06
5623.413251903491	2818382.931264455	7.557556992148704e-06
5623.413251903491	3162277.6601683795	8.497613436452381e-06
5623.413251903491	3548133.8923357534	9.556798859641693e-06
5623.413251903491	3981071.7055349736	1.075076363230009e-05
5623.413251903491	4466835.92150963	1.2096973856763457e-05
5623.413251903491	5011872.336272725	1.3615798450879624e-05
5623.413251903491	5623413.251903491	1.533019063525487e-05
5623.413251903491	6309573.444801929	1.7266264738407927e-05
5623.413251903491	7079457.84384138	1.9454294306422593e-05
5623.413251903491	7943282.347242814	2.19279020649258e-05
5623.413251903491	8912509.38133746	2.472651965498539e-05
5623.413251903491	10000000.0	2.7894630555749993e-05
5623.413251903491	11220184.54301963	3.1482589983107305e-05
5623.413251903491	12589254.117941676	3.555008232131303e-05
5623.413251903491	14125375.44622754	4.016157411122071e-05
5623.413251903491	15848931.92461114	4.53960407118521e-05
5623.413251903491	17782794.100389227	5.1337454719449235e-05
5623.413251903491	19952623.149688788	5.8088058533017155e-05
5623.413251903491	22387211.3856834	6.575909579501652e-05
5623.413251903491	25118864.315095793	7.448203006615982e-05
5623.413251903491	28183829.31264455	8.440194036147062e-05
5623.413251903491	31622776.601683795	9.568866897016474e-05
5623.413251903491	35481338.92335753	0.0001085338289648882
5623.413251903491	39810717.05534974	0.00012314824473656116
5623.413251903491	44668359.2150963	0.00013979042715185698
5623.413251903491	50118723.36272725	0.00015872941459899303
5623.413251903491	56234132.51903491	0.00018028456004254146
5623.413251903491	63095734.4480193	0.00020481472365005285
5623.413251903491	70794578.4384138	0.00023272694658894283
5623.413251903491	79432823.47242814	0.00026447725552633853
5623.413251903491	89125093.8133746	0.00030057210696674057
5623.413251903491	100000000.0	0.0003416083220282221
5623.413251903491	112201845.43019636	0.0003882302644631598
5623.413251903491	125892541.17941675	0.00044117953377335645
5623.413251903491	141253754.4622754	0.0005012777028831068
5623.413251903491	158489319.24611133	0.0005694801356403323
5623.413251903491	177827941.0038923	0.0006468151251189886
5623.413251903491	199526231.49688798	0.0007344537511352922
5623.413251903491	223872113.856834	0.000833744142675936
5623.413251903491	251188643.15095794	0.0009461254877470976
5623.413251903491	281838293.12644535	0.0010732792703656495
5623.413251903491	316227766.0168379	0.0012171190273989182
5623.413251903491	354813389.2335755	0.0013796181285425683
5623.413251903491	398107170.5534973	0.0015631987807745384
5623.413251903491	446683592.150963	0.001770451132440037
5623.413251903491	501187233.6272722	0.0020041941956828475
5623.413251903491	562341325.1903491	0.0022678216860606507
5623.413251903491	630957344.4801933	0.002564869112716118
5623.413251903491	707945784.384138	0.0028993407612692935
5623.413251903491	794328234.7242814	0.0032758229259626445
5623.413251903491	891250938.1337456	0.003699221653283652
5623.413251903491	1000000000.0	0.004175041204397209
5623.413251903491	1122018454.3019636	0.004709432073358686
5623.413251903491	1258925411.7941673	0.0053092906986379595
5623.413251903491	1412537544.6227546	0.005981844325094638
5623.413251903491	1584893192.4611135	0.006735557214478905
5623.413251903491	1778279410.038923	0.007579374784492021
5623.413251903491	1995262314.9688797	0.008523221906003282
5623.413251903491	2238721138.5683393	0.00957761981774807
5623.413251903491	2511886431.50958	0.010754559155568753
5623.413251903491	2818382931.264454	0.012066266385906627
5623.413251903491	3162277660.1683793	0.01353858398116112
5623.413251903491	3548133892.335755	0.015165732726448172
5623.413251903491	3981071705.534972	0.01697259816535743
5623.413251903491	4466835921.509631	0.0189762118648246
5623.413251903491	5011872336.272722	0.021194507629242288
5623.413251903491	5623413251.903491	0.023646329320533763
5623.413251903491	6309573444.801932	0.026353660500425258
5623.413251903491	7079457843.841379	0.0293383409948958
5623.413251903491	7943282347.242815	0.03262157934322095
5623.413251903491	8912509381.337456	0.036225890620703444
5623.413251903491	9999999999.999846	0.04017422739572405
5623.413251903491	11220184543.019634	0.044488884851543474
5623.413251903491	12589254117.941673	0.04919149099606381
5623.413251903491	14125375446.227543	0.05430537442014794
5623.413251903491	15848931924.611135	0.059849319685203635
5623.413251903491	17782794100.38923	0.0658454190102705
5623.413251903491	19952623149.688797	0.07231082200031981
5623.413251903491	22387211385.683395	0.07926055073305908
5623.413251903491	25118864315.095802	0.08670983317764634
5623.413251903491	28183829312.64454	0.0946672944733996
5623.413251903491	31622776601.683796	0.10314564025858787
5623.413251903491	35481338923.35755	0.11214390139912767
5623.413251903491	39810717055.349724	0.12165080499119658
5623.413251903491	44668359215.09632	0.13164220571914576
5623.413251903491	50118723362.72722	0.14217085297802054
5623.413251903491	56234132519.03491	0.15329244018095184
5623.413251903491	63095734448.01933	0.16506711357704637
5623.413251903491	70794578438.41379	0.17755893464243874
5623.413251903491	79432823472.42816	0.19080506723601537
5623.413251903491	89125093813.37454	0.20477829671634343
5623.413251903491	100000000000.0	0.21943910411132297
5623.413251903491	112201845430.19637	0.23474885822254982
5623.413251903491	125892541179.41675	0.25066958511106135
5623.413251903491	141253754462.2754	0.26722778631376737
5623.413251903491	158489319246.11133	0.28479100326828183
5623.413251903491	177827941003.89227	0.3038530907203291
5623.413251903491	199526231496.88797	0.324536726836582
5623.413251903491	223872113856.834	0.3467102986867902
5623.413251903491	251188643150.95795	0.37013201238335336
5623.413251903491	281838293126.4453	0.3944437490323335
5623.413251903491	316227766016.83795	0.41961103622016666
5623.413251903491	354813389233.5755	0.44593625244622886
5623.413251903491	398107170553.4973	0.4737398870218107
5623.413251903491	446683592150.963	0.5034186719875301
5623.413251903491	501187233627.2722	0.5346043021341059
5623.413251903491	562341325190.3491	0.5668434976337211
5623.413251903491	630957344480.1932	0.5998034353020836
5623.413251903491	707945784384.1381	0.6336184429014767
5623.413251903491	794328234724.2814	0.6685685738078206
5623.413251903491	891250938133.7455	0.7049148271267501
5623.413251903491	1000000000000.0	0.7429088038932632
5623.413251903491	1122018454301.963	0.7827726623821298
5623.413251903491	1258925411794.1675	0.8245745292289983
5623.413251903491	1412537544622.754	0.8683025058716834
5623.413251903491	1584893192461.1143	0.913953527598841
5623.413251903491	1778279410038.9229	0.96160747295111
5623.413251903491	1995262314968.8787	1.0116104381180164
5623.413251903491	2238721138568.34	1.064368254802959
5623.413251903491	2511886431509.5796	1.1203148087441093
5623.413251903491	2818382931264.4546	1.1798483896910439
5623.413251903491	3162277660168.3794	1.2430831064178014
5623.413251903491	3548133892335.7534	1.3100352864414875
5623.413251903491	3981071705534.973	1.3807304836051855
5623.413251903491	4466835921509.63	1.4551982073204959
5623.413251903491	5011872336272.725	1.5337680968288447
5623.413251903491	5623413251903.49	1.6169114142026078
5623.413251903491	6309573444801.93	1.7051625719018446
5623.413251903491	7079457843841.381	1.7990888802800071
5623.413251903491	7943282347242.8125	1.8991971304511468
5623.413251903491	8912509381337.459	2.005700548689296
5623.413251903491	10000000000000.0	2.118770777624997
5623.413251903491	11220184543019.629	2.2385648283293165
5623.413251903491	12589254117941.676	2.365250434097588
5623.413251903491	14125375446227.541	2.499195248354075
5623.413251903491	15848931924611.14	2.640998240226999
5623.413251903491	17782794100389.227	2.791320553487832
5623.413251903491	19952623149688.79	2.9508895985816954
5623.413251903491	22387211385683.4	3.1204906632729887
5623.413251903491	25118864315095.797	3.3009617249951897
5623.413251903491	28183829312644.547	3.493266814351039
5623.413251903491	31622776601683.797	3.698393186116226
5623.413251903491	35481338923357.53	3.917241814531471
5623.413251903491	39810717055349.734	4.1504993614108106
5623.413251903491	44668359215096.305	4.398884305627549
5623.413251903491	50118723362727.25	4.663183039478843
5623.413251903491	56234132519034.914	4.94416153453345
5623.413251903491	63095734448019.305	5.242666332090498
5623.413251903491	70794578438413.81	5.560202650182584
5623.413251903491	79432823472428.14	5.898128392965086
5623.413251903491	89125093813374.6	6.257797545986693
5623.413251903491	100000000000000.0	6.640678022081216
5623.413251903491	112201845430196.3	7.0483852358246155
5623.413251903491	125892541179416.62	7.482612620204067
5623.413251903491	141253754462275.53	7.9451648316470616
5623.413251903491	158489319246111.4	8.438053499941075
5623.413251903491	177827941003892.25	8.963327785588227
5623.413251903491	199526231496887.88	9.523301432200135
5623.413251903491	223872113856833.78	10.120226168702521
5623.413251903491	251188643150958.22	10.756973217171444
5623.413251903491	281838293126445.5	11.436338759543315
5623.413251903491	316227766016837.94	12.160835798241468
5623.413251903491	354813389233575.3	12.934584176564195
5623.413251903491	398107170553496.94	13.759769002876416
5623.413251903491	446683592150963.44	14.640535721032588
5623.413251903491	501187233627272.5	15.580222038554709
5623.413251903491	562341325190349.06	16.58283164023693
5623.413251903491	630957344480193.0	17.652840351362745
5623.413251903491	707945784384137.4	18.79490391784653
5623.413251903491	794328234724282.1	20.014119574968177
5623.413251903491	891250938133746.0	21.314983285775384
5623.413251903491	1000000000000000.0	22.704039467865524
5623.413251903491	1122018454301962.9	24.187565530226465
5623.413251903491	1258925411794166.2	25.771123083442415
5623.413251903491	1412537544622755.5	27.462287462168618
5623.413251903491	1584893192461114.0	29.268032964174
5623.413251903491	1778279410038922.8	31.196890449729743
5623.413251903491	1995262314968879.0	33.25706017562482
5623.413251903491	2238721138568337.8	35.45754475090701
5623.413251903491	2511886431509582.0	37.808288080863605
5623.413251903491	2818382931264455.0	40.31985306210735
5623.413251903491	3162277660168379.0	43.00270242418227
5623.413251903491	3548133892335753.0	45.869729620439045
5623.413251903491	3981071705534969.0	48.9339479801905
5623.413251903491	4466835921509635.0	52.20722140842655
5623.413251903491	5011872336272725.0	55.70650225537626
5623.413251903491	5623413251903491.0	59.44494340253432
5623.413251903491	6309573444801930.0	63.44192941460897
5623.413251903491	7079457843841374.0	67.71292821414978
5623.413251903491	7943282347242822.0	72.27873995040225
5623.413251903491	8912509381337459.0	77.15996623187282
5623.413251903491	1e+16	82.37724786739794
5623.413251903491	1.1220184543019628e+16	87.94860383623143
5623.413251903491	1.258925411794166e+16	94.16186265384293
5623.413251903491	1.4125375446227554e+16	100.91448617300131
5623.413251903491	1.5848931924611142e+16	107.78370096155471
5623.413251903491	1.778279410038923e+16	115.13603027769183
5623.413251903491	1.9952623149688788e+16	123.00156358840412
5623.413251903491	2.238721138568338e+16	131.41428079341514
5623.413251903491	2.5118864315095824e+16	140.4096807684241
5623.413251903491	2.8183829312644548e+16	150.0350689841228
5623.413251903491	3.1622776601683796e+16	160.3323235424294
5623.413251903491	3.548133892335753e+16	171.34521186994562
5623.413251903491	3.98107170553497e+16	183.13194951374746
5623.413251903491	4.4668359215096344e+16	195.7390732939982
5623.413251903491	5.011872336272725e+16	209.2297991469902
5623.413251903491	5.623413251903491e+16	223.6657508016288
5623.413251903491	6.3095734448019304e+16	239.1053995092833
5623.413251903491	7.079457843841373e+16	255.6292603252936
5623.413251903491	7.943282347242822e+16	273.3147249684312
5623.413251903491	8.912509381337458e+16	292.2380674584185
5623.413251903491	1e+17	312.4931466980924
5623.413251903491	1.122018454301963e+17	334.16952694390847
5623.413251903491	1.2589254117941662e+17	357.3670363991282
5623.413251903491	1.4125375446227554e+17	382.194809322051
5623.413251903491	1.5848931924611142e+17	408.76626022810734
5623.413251903491	1.778279410038923e+17	437.2064980765808
5623.413251903491	1.9952623149688787e+17	467.6498865928368
